"","id","season_id","date","country","contact_person","email","phone","user_id","field_num","village_name","district","province","latitude","longitude","farmer_name","field_area","id_fertil_org","id_main.x","apply.x","wm_method","id_act_ingr.x","devel_stage.x","mix_type.x","id_pest","id_main.y","id_act_ingr.y","pest_type","apply.y","devel_stage.y","days_applied","mix_type.y","id_fungicide","id_main","apply","brand","amount","volume","devel_stage"
"193",38,1,"2015-09-29","ID","","s.jaisong@irri.org","",4,"c","Pulo Jaya","Karawang","ID-JB","-6.28895","107.47245","Edeng","1",45,38,1,1,35,6,1,120,38,79,6,5,7,0,1,NA,NA,NA,NA,NA,NA,NA
"194",38,1,"2015-09-29","ID","","s.jaisong@irri.org","",4,"c","Pulo Jaya","Karawang","ID-JB","-6.28895","107.47245","Edeng","1",45,38,1,1,35,6,1,121,38,79,6,6,8,0,1,NA,NA,NA,NA,NA,NA,NA
"195",39,1,"2015-09-30","ID","","s.jaisong@irri.org","",4,"D","Pulo Jaya","Karawang","ID-JB","-6.286116666666667","107.47136666666667","Cakra","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",40,1,"2015-10-01","ID","","s.jaisong@irri.org","",4,"E","Pulo Jaya","Kawarang","ID-JB","-6.289233333333334","107.13873333333333","H.Karya","1",47,40,1,1,4,6,1,126,40,2,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"197",40,1,"2015-10-01","ID","","s.jaisong@irri.org","",4,"E","Pulo Jaya","Kawarang","ID-JB","-6.289233333333334","107.13873333333333","H.Karya","1",47,40,1,1,4,6,1,127,40,62,6,1,7,0,1,NA,NA,NA,NA,NA,NA,NA
"198",40,1,"2015-10-01","ID","","s.jaisong@irri.org","",4,"E","Pulo Jaya","Kawarang","ID-JB","-6.289233333333334","107.13873333333333","H.Karya","1",47,40,1,1,4,6,1,128,40,62,6,2,8,0,1,NA,NA,NA,NA,NA,NA,NA
"199",40,1,"2015-10-01","ID","","s.jaisong@irri.org","",4,"E","Pulo Jaya","Kawarang","ID-JB","-6.289233333333334","107.13873333333333","H.Karya","1",48,40,2,1,35,6,1,126,40,2,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"200",40,1,"2015-10-01","ID","","s.jaisong@irri.org","",4,"E","Pulo Jaya","Kawarang","ID-JB","-6.289233333333334","107.13873333333333","H.Karya","1",48,40,2,1,35,6,1,127,40,62,6,1,7,0,1,NA,NA,NA,NA,NA,NA,NA
"201",40,1,"2015-10-01","ID","","s.jaisong@irri.org","",4,"E","Pulo Jaya","Kawarang","ID-JB","-6.289233333333334","107.13873333333333","H.Karya","1",48,40,2,1,35,6,1,128,40,62,6,2,8,0,1,NA,NA,NA,NA,NA,NA,NA
"202",41,1,"2015-10-01","ID","","s.jaisong@irri.org","",4,"F","Cipondoh","Kawarang","ID-JB","66.00245861111111","107.00786277777777","Amil","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",42,1,"2015-10-01","ID","","s.jaisong@irri.org","",4,"G","Cipondoh","Kawarang","ID-JB","6.315416666666667","7.4726333333333335","Mamat","1",46,42,1,1,4,6,1,122,42,2,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"204",42,1,"2015-10-01","ID","","s.jaisong@irri.org","",4,"G","Cipondoh","Kawarang","ID-JB","6.315416666666667","7.4726333333333335","Mamat","1",46,42,1,1,4,6,1,123,42,2,3,2,0,0,1,NA,NA,NA,NA,NA,NA,NA
"205",42,1,"2015-10-01","ID","","s.jaisong@irri.org","",4,"G","Cipondoh","Kawarang","ID-JB","6.315416666666667","7.4726333333333335","Mamat","1",46,42,1,1,4,6,1,124,42,56,6,1,6,0,1,NA,NA,NA,NA,NA,NA,NA
"206",42,1,"2015-10-01","ID","","s.jaisong@irri.org","",4,"G","Cipondoh","Kawarang","ID-JB","6.315416666666667","7.4726333333333335","Mamat","1",46,42,1,1,4,6,1,125,42,99,6,2,6,0,1,NA,NA,NA,NA,NA,NA,NA
"207",43,1,"2015-10-03","ID","","s.jaisong@irri.org","",4,"H","Cipondoh","Kawarang","ID-JB","6.314166666666667","107.47173333333333","Mpud","1",NA,NA,NA,NA,NA,NA,NA,129,43,2,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"208",43,1,"2015-10-03","ID","","s.jaisong@irri.org","",4,"H","Cipondoh","Kawarang","ID-JB","6.314166666666667","107.47173333333333","Mpud","1",NA,NA,NA,NA,NA,NA,NA,130,43,2,3,2,0,0,1,NA,NA,NA,NA,NA,NA,NA
"209",43,1,"2015-10-03","ID","","s.jaisong@irri.org","",4,"H","Cipondoh","Kawarang","ID-JB","6.314166666666667","107.47173333333333","Mpud","1",NA,NA,NA,NA,NA,NA,NA,131,43,99,6,1,6,0,1,NA,NA,NA,NA,NA,NA,NA
"210",43,1,"2015-10-03","ID","","s.jaisong@irri.org","",4,"H","Cipondoh","Kawarang","ID-JB","6.314166666666667","107.47173333333333","Mpud","1",NA,NA,NA,NA,NA,NA,NA,132,43,99,6,2,9,0,1,NA,NA,NA,NA,NA,NA,NA
"211",43,1,"2015-10-03","ID","","s.jaisong@irri.org","",4,"H","Cipondoh","Kawarang","ID-JB","6.314166666666667","107.47173333333333","Mpud","1",NA,NA,NA,NA,NA,NA,NA,133,43,72,6,3,7,0,1,NA,NA,NA,NA,NA,NA,NA
"212",43,1,"2015-10-03","ID","","s.jaisong@irri.org","",4,"H","Cipondoh","Kawarang","ID-JB","6.314166666666667","107.47173333333333","Mpud","1",NA,NA,NA,NA,NA,NA,NA,134,43,79,6,4,6,0,1,NA,NA,NA,NA,NA,NA,NA
"213",43,1,"2015-10-03","ID","","s.jaisong@irri.org","",4,"H","Cipondoh","Kawarang","ID-JB","6.314166666666667","107.47173333333333","Mpud","1",NA,NA,NA,NA,NA,NA,NA,135,43,79,6,5,9,0,1,NA,NA,NA,NA,NA,NA,NA
"214",44,1,"2015-10-03","ID","","s.jaisong@irri.org","",4,"I","Cipondoh","Kawarang","ID-JB","-6.3085","107.47173333333333","Erly","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",45,2,"2015-10-04","TH","","terdphong.mahawong@syngenta.com","",25,"Locat","9/1 M.1 Donpu","Sriphajan,","TH-72","14.66783","100.1649","Thanawut Khamphawa","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",46,2,"2015-10-04","TH","","terdphong.mahawong@syngenta.com","",25,"Locat","9 M.1,Donphu","Sriphajan","TH-72","14.66754","100.16387","Thanawut Khamphawa","0.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",47,2,"2015-10-04","TH","","terdphong.mahawong@syngenta.com","",25,"Locat","84/3 M.1,Donphu","Sriphajan","TH-72","14.67885","100.16301","Mr. Chid Aeimprasert","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",48,2,"2015-10-04","TH","","terdphong.mahawong@syngenta.com","",25,"Locat","84 M.1, Donpu","Sriphajan","TH-72","14.68077","100.16302","Mrs. Pi Khongpeth","1.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",49,2,"2015-10-04","TH","","terdphong.mahawong@syngenta.com","",25,"Locat","47 M.1, Donphu","Sriphajan","TH-72","14.6705","100.19176","Miss. Cansong Muengchinda","0.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",50,2,"2015-10-04","TH","","terdphong.mahawong@syngenta.com","",25,"Locat","32/4 M4, Prayna","Sriphajun","TH-72","14.66983","100.19018","Mrs. Phayao Seephaeo","1.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",51,2,"2015-10-04","TH","","terdphong.mahawong@syngenta.com","",25,"7","3/2 M.4 Prayna","Sriphajun","TH-72","14.66965","100.18964","Mrs. Phayao Seephaeo","1.78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",52,2,"2015-10-04","TH","","terdphong.mahawong@syngenta.com","",25,"8","28 M.5, Wangnumsup","Sriphajan","TH-72","14.65594","100.19163","Mr. Boontham Mangvong","1.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",53,2,"2015-10-04","TH","","terdphong.mahawong@syngenta.com","",25,"9","188/1 M.1, Bankhang","Sriphajun","TH-72","14.65808","100.19158","Miss. Chean Phailahan","1.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",54,2,"2015-10-04","TH","","terdphong.mahawong@syngenta.com","",25,"10","141/1 M.7, Donphu","Sriphajan","TH-72","14.65785","100.19156","Mr.Loun Saengmanee","1.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",55,2,"2015-10-04","TH","","terdphong.mahawong@syngenta.com","",25,"11","188 M.1, Bankhang","Sriphajan","TH-72","14.67459","100.17774","Mrs. Thiam Mauangwong","1.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",56,2,"2015-10-05","TH","","terdphong.mahawong@syngenta.com","",25,"12","188/3 M.1, Bankhang","Sriphajan","TH-72","14.64009","100.15984","Miss Natthakan Jompongrung","1.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",57,1,"2015-10-05","ID","","s.jaisong@irri.org","",4,"J","Cipondoh","Karawang","ID-JB","-6.314183333333333","107.47176666666667","Emu","0.75",NA,NA,NA,NA,NA,NA,NA,136,57,168,6,1,5,0,1,NA,NA,NA,NA,NA,NA,NA
"228",57,1,"2015-10-05","ID","","s.jaisong@irri.org","",4,"J","Cipondoh","Karawang","ID-JB","-6.314183333333333","107.47176666666667","Emu","0.75",NA,NA,NA,NA,NA,NA,NA,137,57,168,6,2,6,0,1,NA,NA,NA,NA,NA,NA,NA
"229",57,1,"2015-10-05","ID","","s.jaisong@irri.org","",4,"J","Cipondoh","Karawang","ID-JB","-6.314183333333333","107.47176666666667","Emu","0.75",NA,NA,NA,NA,NA,NA,NA,138,57,168,6,3,7,0,1,NA,NA,NA,NA,NA,NA,NA
"230",57,1,"2015-10-05","ID","","s.jaisong@irri.org","",4,"J","Cipondoh","Karawang","ID-JB","-6.314183333333333","107.47176666666667","Emu","0.75",NA,NA,NA,NA,NA,NA,NA,139,57,99,6,4,5,0,1,NA,NA,NA,NA,NA,NA,NA
"231",57,1,"2015-10-05","ID","","s.jaisong@irri.org","",4,"J","Cipondoh","Karawang","ID-JB","-6.314183333333333","107.47176666666667","Emu","0.75",NA,NA,NA,NA,NA,NA,NA,140,57,99,6,5,6,0,1,NA,NA,NA,NA,NA,NA,NA
"232",57,1,"2015-10-05","ID","","s.jaisong@irri.org","",4,"J","Cipondoh","Karawang","ID-JB","-6.314183333333333","107.47176666666667","Emu","0.75",NA,NA,NA,NA,NA,NA,NA,141,57,99,6,6,7,0,1,NA,NA,NA,NA,NA,NA,NA
"233",57,1,"2015-10-05","ID","","s.jaisong@irri.org","",4,"J","Cipondoh","Karawang","ID-JB","-6.314183333333333","107.47176666666667","Emu","0.75",NA,NA,NA,NA,NA,NA,NA,142,57,72,6,7,7,0,1,NA,NA,NA,NA,NA,NA,NA
"234",57,1,"2015-10-05","ID","","s.jaisong@irri.org","",4,"J","Cipondoh","Karawang","ID-JB","-6.314183333333333","107.47176666666667","Emu","0.75",NA,NA,NA,NA,NA,NA,NA,143,57,56,6,8,5,0,1,NA,NA,NA,NA,NA,NA,NA
"235",58,1,"2015-10-06","ID","","s.jaisong@irri.org","",4,"K","Kertawaluya","Karawang","ID-JB","-6.30175","107.4775","Acim","4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",59,1,"2015-10-06","ID","","s.jaisong@irri.org","",4,"L","Kertawaluya","Karawang","ID-JB","-6.303766666666666","107.472","Kanda","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",60,1,"2015-10-07","ID","","s.jaisong@irri.org","",4,"M","Kertawaluya","Karawang","ID-JB","-6.305283333333334","107.47183333333334","Enggun","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",61,1,"2015-10-07","ID","","s.jaisong@irri.org","",4,"์N","Kertawaluya","Karawang","ID-JB","-6.305416666666667","107.47388333333333","Udin","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",62,1,"2015-10-07","ID","","s.jaisong@irri.org","",4,"O","Kertawaluya","Karawang","ID-JB","-6.3075833333333335","107.4714","Karsiwan","0.2",49,62,1,1,4,7,1,144,62,2,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"240",62,1,"2015-10-07","ID","","s.jaisong@irri.org","",4,"O","Kertawaluya","Karawang","ID-JB","-6.3075833333333335","107.4714","Karsiwan","0.2",49,62,1,1,4,7,1,145,62,2,3,2,0,0,1,NA,NA,NA,NA,NA,NA,NA
"241",62,1,"2015-10-07","ID","","s.jaisong@irri.org","",4,"O","Kertawaluya","Karawang","ID-JB","-6.3075833333333335","107.4714","Karsiwan","0.2",49,62,1,1,4,7,1,146,62,62,6,1,7,0,1,NA,NA,NA,NA,NA,NA,NA
"242",62,1,"2015-10-07","ID","","s.jaisong@irri.org","",4,"O","Kertawaluya","Karawang","ID-JB","-6.3075833333333335","107.4714","Karsiwan","0.2",49,62,1,1,4,7,1,147,62,62,6,2,8,0,1,NA,NA,NA,NA,NA,NA,NA
"243",62,1,"2015-10-07","ID","","s.jaisong@irri.org","",4,"O","Kertawaluya","Karawang","ID-JB","-6.3075833333333335","107.4714","Karsiwan","0.2",49,62,1,1,4,7,1,148,62,79,6,3,7,0,1,NA,NA,NA,NA,NA,NA,NA
"244",62,1,"2015-10-07","ID","","s.jaisong@irri.org","",4,"O","Kertawaluya","Karawang","ID-JB","-6.3075833333333335","107.4714","Karsiwan","0.2",49,62,1,1,4,7,1,149,62,79,6,4,8,0,1,NA,NA,NA,NA,NA,NA,NA
"245",63,2,"2015-10-07","ID","","s.jaisong@irri.org","",4,"A","Cipondoh","Karawang","ID-JB","-6.313733333333333","107.47555","Bpk. Rouf","0.52",NA,NA,NA,NA,NA,NA,NA,150,63,3,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"246",63,2,"2015-10-07","ID","","s.jaisong@irri.org","",4,"A","Cipondoh","Karawang","ID-JB","-6.313733333333333","107.47555","Bpk. Rouf","0.52",NA,NA,NA,NA,NA,NA,NA,151,63,99,6,1,6,0,1,NA,NA,NA,NA,NA,NA,NA
"247",63,2,"2015-10-07","ID","","s.jaisong@irri.org","",4,"A","Cipondoh","Karawang","ID-JB","-6.313733333333333","107.47555","Bpk. Rouf","0.52",NA,NA,NA,NA,NA,NA,NA,152,63,99,6,2,7,0,1,NA,NA,NA,NA,NA,NA,NA
"248",63,2,"2015-10-07","ID","","s.jaisong@irri.org","",4,"A","Cipondoh","Karawang","ID-JB","-6.313733333333333","107.47555","Bpk. Rouf","0.52",NA,NA,NA,NA,NA,NA,NA,153,63,99,6,3,8,0,1,NA,NA,NA,NA,NA,NA,NA
"249",63,2,"2015-10-07","ID","","s.jaisong@irri.org","",4,"A","Cipondoh","Karawang","ID-JB","-6.313733333333333","107.47555","Bpk. Rouf","0.52",NA,NA,NA,NA,NA,NA,NA,154,63,99,6,4,9,0,1,NA,NA,NA,NA,NA,NA,NA
"250",63,2,"2015-10-07","ID","","s.jaisong@irri.org","",4,"A","Cipondoh","Karawang","ID-JB","-6.313733333333333","107.47555","Bpk. Rouf","0.52",NA,NA,NA,NA,NA,NA,NA,155,63,76,6,5,6,0,1,NA,NA,NA,NA,NA,NA,NA
"251",63,2,"2015-10-07","ID","","s.jaisong@irri.org","",4,"A","Cipondoh","Karawang","ID-JB","-6.313733333333333","107.47555","Bpk. Rouf","0.52",NA,NA,NA,NA,NA,NA,NA,156,63,76,6,6,7,0,1,NA,NA,NA,NA,NA,NA,NA
"252",63,2,"2015-10-07","ID","","s.jaisong@irri.org","",4,"A","Cipondoh","Karawang","ID-JB","-6.313733333333333","107.47555","Bpk. Rouf","0.52",NA,NA,NA,NA,NA,NA,NA,157,63,76,6,7,8,0,1,NA,NA,NA,NA,NA,NA,NA
"253",63,2,"2015-10-07","ID","","s.jaisong@irri.org","",4,"A","Cipondoh","Karawang","ID-JB","-6.313733333333333","107.47555","Bpk. Rouf","0.52",NA,NA,NA,NA,NA,NA,NA,158,63,76,6,8,9,0,1,NA,NA,NA,NA,NA,NA,NA
"254",64,2,"2015-10-08","ID","","s.jaisong@irri.org","",4,"B","Cipondoh","Karawang","ID-JB","-6.314283333333333","107.47456666666666","Bpk. Amil","0.5",NA,NA,NA,NA,NA,NA,NA,159,64,3,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"255",64,2,"2015-10-08","ID","","s.jaisong@irri.org","",4,"B","Cipondoh","Karawang","ID-JB","-6.314283333333333","107.47456666666666","Bpk. Amil","0.5",NA,NA,NA,NA,NA,NA,NA,160,64,77,6,1,6,0,1,NA,NA,NA,NA,NA,NA,NA
"256",64,2,"2015-10-08","ID","","s.jaisong@irri.org","",4,"B","Cipondoh","Karawang","ID-JB","-6.314283333333333","107.47456666666666","Bpk. Amil","0.5",NA,NA,NA,NA,NA,NA,NA,161,64,77,6,2,7,0,1,NA,NA,NA,NA,NA,NA,NA
"257",64,2,"2015-10-08","ID","","s.jaisong@irri.org","",4,"B","Cipondoh","Karawang","ID-JB","-6.314283333333333","107.47456666666666","Bpk. Amil","0.5",NA,NA,NA,NA,NA,NA,NA,162,64,77,6,3,8,0,1,NA,NA,NA,NA,NA,NA,NA
"258",64,2,"2015-10-08","ID","","s.jaisong@irri.org","",4,"B","Cipondoh","Karawang","ID-JB","-6.314283333333333","107.47456666666666","Bpk. Amil","0.5",NA,NA,NA,NA,NA,NA,NA,163,64,79,6,4,6,0,1,NA,NA,NA,NA,NA,NA,NA
"259",64,2,"2015-10-08","ID","","s.jaisong@irri.org","",4,"B","Cipondoh","Karawang","ID-JB","-6.314283333333333","107.47456666666666","Bpk. Amil","0.5",NA,NA,NA,NA,NA,NA,NA,164,64,79,6,5,7,0,1,NA,NA,NA,NA,NA,NA,NA
"260",64,2,"2015-10-08","ID","","s.jaisong@irri.org","",4,"B","Cipondoh","Karawang","ID-JB","-6.314283333333333","107.47456666666666","Bpk. Amil","0.5",NA,NA,NA,NA,NA,NA,NA,165,64,79,6,6,8,0,1,NA,NA,NA,NA,NA,NA,NA
"261",64,2,"2015-10-08","ID","","s.jaisong@irri.org","",4,"B","Cipondoh","Karawang","ID-JB","-6.314283333333333","107.47456666666666","Bpk. Amil","0.5",NA,NA,NA,NA,NA,NA,NA,166,64,62,6,7,6,0,1,NA,NA,NA,NA,NA,NA,NA
"262",64,2,"2015-10-08","ID","","s.jaisong@irri.org","",4,"B","Cipondoh","Karawang","ID-JB","-6.314283333333333","107.47456666666666","Bpk. Amil","0.5",NA,NA,NA,NA,NA,NA,NA,167,64,62,6,8,7,0,1,NA,NA,NA,NA,NA,NA,NA
"263",64,2,"2015-10-08","ID","","s.jaisong@irri.org","",4,"B","Cipondoh","Karawang","ID-JB","-6.314283333333333","107.47456666666666","Bpk. Amil","0.5",NA,NA,NA,NA,NA,NA,NA,168,64,62,6,9,8,0,1,NA,NA,NA,NA,NA,NA,NA
"264",65,2,"2015-10-21","TH","","terdphong.mahawong@syngenta.com","",25,"13","398/1 M.3","Sriphajan","TH-72","14.64939","100.18236","Mr. Sawean Raral","1.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",66,2,"2015-10-21","TH","","terdphong.mahawong@syngenta.com","",25,"15","45/1 M.4","Sriphajan","TH-72","14.62793","100.16653","Mr. Suns Phigullkhaow","0.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",67,2,"2015-10-21","TH","","terdphong.mahawong@syngenta.com","",25,"14","398/1 M.3","Sriphajan","TH-72","14.60784","100.19559","Mrs. Payow Lalai","1.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",68,3,"2015-10-22","ID","","s.jaisong@irri.org","",4,"A","Kiara,cilamaya kulon","Karawang","ID-JB","-6.266","107.49","Iken","0.6",NA,NA,NA,NA,NA,NA,NA,170,68,56,6,1,5,0,1,NA,NA,NA,NA,NA,NA,NA
"268",68,3,"2015-10-22","ID","","s.jaisong@irri.org","",4,"A","Kiara,cilamaya kulon","Karawang","ID-JB","-6.266","107.49","Iken","0.6",NA,NA,NA,NA,NA,NA,NA,171,68,99,6,2,6,0,1,NA,NA,NA,NA,NA,NA,NA
"269",68,3,"2015-10-22","ID","","s.jaisong@irri.org","",4,"A","Kiara,cilamaya kulon","Karawang","ID-JB","-6.266","107.49","Iken","0.6",NA,NA,NA,NA,NA,NA,NA,172,68,99,6,3,7,0,1,NA,NA,NA,NA,NA,NA,NA
"270",68,3,"2015-10-22","ID","","s.jaisong@irri.org","",4,"A","Kiara,cilamaya kulon","Karawang","ID-JB","-6.266","107.49","Iken","0.6",NA,NA,NA,NA,NA,NA,NA,173,68,99,6,4,8,0,1,NA,NA,NA,NA,NA,NA,NA
"271",69,2,"2015-10-22","ID","","s.jaisong@irri.org","",4,"C","Cipondoh","Karawang","ID-JB","-6.314116666666667","107.47088333333333","Bpk, Mamad","0.35",50,69,1,1,4,7,1,174,69,3,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"272",69,2,"2015-10-22","ID","","s.jaisong@irri.org","",4,"C","Cipondoh","Karawang","ID-JB","-6.314116666666667","107.47088333333333","Bpk, Mamad","0.35",50,69,1,1,4,7,1,175,69,3,3,2,0,0,1,NA,NA,NA,NA,NA,NA,NA
"273",69,2,"2015-10-22","ID","","s.jaisong@irri.org","",4,"C","Cipondoh","Karawang","ID-JB","-6.314116666666667","107.47088333333333","Bpk, Mamad","0.35",50,69,1,1,4,7,1,176,69,79,6,1,6,0,1,NA,NA,NA,NA,NA,NA,NA
"274",69,2,"2015-10-22","ID","","s.jaisong@irri.org","",4,"C","Cipondoh","Karawang","ID-JB","-6.314116666666667","107.47088333333333","Bpk, Mamad","0.35",50,69,1,1,4,7,1,177,69,79,6,2,7,0,1,NA,NA,NA,NA,NA,NA,NA
"275",69,2,"2015-10-22","ID","","s.jaisong@irri.org","",4,"C","Cipondoh","Karawang","ID-JB","-6.314116666666667","107.47088333333333","Bpk, Mamad","0.35",50,69,1,1,4,7,1,178,69,99,6,3,7,0,1,NA,NA,NA,NA,NA,NA,NA
"276",69,2,"2015-10-22","ID","","s.jaisong@irri.org","",4,"C","Cipondoh","Karawang","ID-JB","-6.314116666666667","107.47088333333333","Bpk, Mamad","0.35",50,69,1,1,4,7,1,179,69,76,6,4,8,0,1,NA,NA,NA,NA,NA,NA,NA
"277",70,2,"2015-10-22","TH","","terdphong.mahawong@syngenta.com","",25,"16","28 M.5, Wangnumsup,","Sriphajan","TH-72","14.60259","100.20091","Manit Ubonban","1.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",71,2,"2015-10-23","TH","","terdphong.mahawong@syngenta.com","",25,"17","143 M.4, Aoptom","Samko","TH-15","14.61033","100.20011","Matta Pasak","1.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",72,2,"2015-10-23","TH","","terdphong.mahawong@syngenta.com","",25,"18","188/5 M.1, Bankhang","Sriphajan","TH-72","14.61004","100.20038","Janya Pitikham","1.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",73,2,"2015-10-23","TH","","terdphong.mahawong@syngenta.com","",25,"19","61/2 M.4, Aoptom","Samko","TH-15","14.61488","100.19827","Prasan phuttakosa","1.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",74,2,"2015-10-23","ID","","s.jaisong@irri.org","",4,"D","Cipondoh","Karawang","ID-JB","-6.3306","107.47135","Bpk, Emu","0.17",NA,NA,NA,NA,NA,NA,NA,180,74,3,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"282",74,2,"2015-10-23","ID","","s.jaisong@irri.org","",4,"D","Cipondoh","Karawang","ID-JB","-6.3306","107.47135","Bpk, Emu","0.17",NA,NA,NA,NA,NA,NA,NA,181,74,79,6,1,7,0,1,NA,NA,NA,NA,NA,NA,NA
"283",74,2,"2015-10-23","ID","","s.jaisong@irri.org","",4,"D","Cipondoh","Karawang","ID-JB","-6.3306","107.47135","Bpk, Emu","0.17",NA,NA,NA,NA,NA,NA,NA,182,74,79,6,2,8,0,1,NA,NA,NA,NA,NA,NA,NA
"284",74,2,"2015-10-23","ID","","s.jaisong@irri.org","",4,"D","Cipondoh","Karawang","ID-JB","-6.3306","107.47135","Bpk, Emu","0.17",NA,NA,NA,NA,NA,NA,NA,183,74,140,7,1,12,0,1,NA,NA,NA,NA,NA,NA,NA
"285",75,2,"2015-10-23","TH","","terdphong.mahawong@syngenta.com","",25,"20","55 M.4, Aoptom","Samko","TH-15","14.63069","100.17402","Nipol Kroodpel","1.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",76,2,"2015-10-25","ID","","s.jaisong@irri.org","",4,"E","Cipondoh","Karawang","ID-JB","-6.3133333333333335","107.47025","Bpk, Erly","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",77,2,"2015-10-29","ID","","s.jaisong@irri.org","",4,"H","PuloJaya","Karawang","ID-JB","-6.292116666666667","115.85","Bpk. H. Sakim","2",51,77,1,1,35,7,1,184,77,3,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
"288",77,2,"2015-10-29","ID","","s.jaisong@irri.org","",4,"H","PuloJaya","Karawang","ID-JB","-6.292116666666667","115.85","Bpk. H. Sakim","2",51,77,1,1,35,7,1,185,77,3,3,2,0,0,1,NA,NA,NA,NA,NA,NA,NA
"289",77,2,"2015-10-29","ID","","s.jaisong@irri.org","",4,"H","PuloJaya","Karawang","ID-JB","-6.292116666666667","115.85","Bpk. H. Sakim","2",51,77,1,1,35,7,1,186,77,72,6,1,7,0,1,NA,NA,NA,NA,NA,NA,NA
